card_code,card_name,card_color,card_rarity,card_type,card_level,digimon_form,digimon_type,play_cost,dp,digimon_attribute,card_effect,security_effect,inherited_effect,digivolve_cost1,digivolve_lvl1,digivolve_color1,digivolve_cost2,digivolve_lvl2,digivolve_color2,reprints_and_alts_amount,alt_digivolution_req,restriction_japan,restriction_west,set_name_japan,set_name_west,set_restrictionJP_date,restriction_date_west,set_west_date,set_jp_date,west_meta_decks1,west_meta_decks2,west_meta_decks3,west_meta_decks4,west_meta_decks5,west_meta_decks6,west_meta_decks7,west_meta_decks8,jp_meta_decks1,jp_meta_decks2,jp_meta_decks3,jp_meta_decks4,jp_meta_decks5,jp_meta_decks6,jp_meta_decks7,jp_meta_decks8,jp_meta_decks9,jp_meta_decks10
ST4-06,Togemon,Green,Common,Digimon,4.0,Champion,Vegetation,4.0,4000.0,Data,,,"[When Attacking] If you attack an opponent's Digimon, this Digimon gets +2000 DP for the turn.",2.0,3.0,Green,,,,1,,Unrestricted,Unrestricted,ST4,ST4,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05745062836624775,0.1061665044678404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST4-07,Kuwagamon,Green,Common,Digimon,4.0,Champion,Insectoid,5.0,6000.0,Virus,,,,2.0,3.0,Green,,,,1,,Unrestricted,Unrestricted,ST4,ST4,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST4-08,Kabuterimon,Green,Uncommon,Digimon,4.0,Champion,Insectoid,6.0,5000.0,Vaccine,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead). [When Attacking] Lose 2 memory.",,,1.0,3.0,Green,,,,2,,Unrestricted,Unrestricted,ST4,ST4,,,2021-11-06,2020-11-27,0.0,1.4575488886189725,0.698187163155316,0.46203056509892193,0.25900025900025897,0.06520726595249185,0.0,0.0,0.5888689407540395,1.9198442891267806,0.5256605339604372,0.12254901960784313,0.42007001166861146,0.12467347423414867,0.16117890858853326,0.07431076763022962,0.3279118572927597,0.1255295779067943
ST4-09,Okuwamon,Green,Common,Digimon,5.0,Ultimate,Insectoid,6.0,7000.0,Virus,,,,2.0,4.0,Green,,,,1,,Unrestricted,Unrestricted,ST4,ST4,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265416261169601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST4-10,Lilimon,Green,Uncommon,Digimon,5.0,Ultimate,Fairy,6.0,7000.0,Data,[When Digivolving] Reveal the top 5 cards of your deck. Add 1 level 6 or higher Digimon card among them to your hand. Place the remaining cards at the bottom of your deck in any order.,,,3.0,4.0,Green,,,,2,,Unrestricted,Unrestricted,ST4,ST4,,,2021-11-06,2020-11-27,0.0,0.03643872221547431,0.03674669279764821,0.011846937566639024,0.0,0.0,0.0,0.0,0.007181328545780969,0.1061665044678404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST4-11,Atlur Kabuterimon,Green,Rare,Digimon,5.0,Ultimate,Insectoid,7.0,7000.0,Vaccine,,,"[Your Turn] (Once Per Turn) When this Digimon deletes an opponent's Digimon in battle and survives, trash the top card of your opponent's security stack.",3.0,4.0,Green,,,,1,,Unrestricted,Unrestricted,ST4,ST4,,,2021-11-06,2020-11-27,0.0,0.44941090732418315,0.07349338559529642,0.023693875133278048,0.0777000777000777,0.018630647414997672,0.0,0.0,0.20107719928186715,0.4069716004600548,0.02074975791949094,0.006449948400412796,0.0,0.0,0.0,0.0,0.0,0.0
ST4-12,Rosemon,Green,Rare,Digimon,6.0,Mega,Fairy,10.0,11000.0,Data,[When Digivolving] 1 of your opponent's Digimon can't attack or block until the end of their next turn.,,,3.0,5.0,Green,,,,1,,Unrestricted,Unrestricted,ST4,ST4,,,2021-11-06,2020-11-27,0.0,0.07287744443094862,0.02449779519843214,0.0,0.0,0.0,0.0,0.0,0.0,0.03538883482261347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST4-13,Herakle Kabuterimon,Green,Super Rare,Digimon,6.0,Mega,Insectoid,12.0,12000.0,Vaccine,"<Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would).[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・Suspend 1 of your opponent's Digimon.",,,4.0,5.0,Green,,,,2,,Unrestricted,Unrestricted,ST4,ST4,,,2021-11-06,2020-11-27,0.0,0.4008259443702174,0.19598236158745713,0.011846937566639024,0.0259000259000259,0.05589194224499301,0.0,0.0,0.3590664272890485,1.0262762098557905,0.08299903167796376,0.012899896800825593,0.046674445740956826,0.023747328425552126,0.0,0.0,0.0,0.0
ST4-14,Izumi Koshiro,Green,Rare,Tamer,,,,2.0,,,"[Your Turn] When one of your opponent's Digimon becomes suspended, you may suspend this Tamer to gain 1 memory.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,ST4,ST4,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.2142524452724732,0.0,0.3952569169960474,0.0,0.0,0.0,0.0,0.0,0.011873664212776063,0.0,0.2080701493646429,0.032791185729275966,0.0
ST4-15,Chikuchiku Bang Bang,Green,Common,Option,,,,2.0,,,[Main] Suspend 1 of your opponent's Digimon.,"[Security] Activate this card's [Main] effect. Then, add this card to your hand.",,,,,,,,1,,Unrestricted,Unrestricted,ST4,ST4,,,2021-11-06,2020-11-27,0.0,0.7287744443094862,0.47770700636942676,0.11846937566639025,0.12950012950012948,0.009315323707498836,0.0,0.0,0.20825852782764814,0.19463859152437404,0.1798312353022548,0.10319917440660474,0.09334889148191365,0.017810496319164097,0.0,0.03715538381511481,0.0,0.0
ST4-16,Mega Blaster,Green,Uncommon,Option,,,,5.0,,,[Main] Return 1 of your opponent's suspended Digimon to its owner's hand. Trash all of the digivolution cards of that Digimon.,[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,ST4,ST4,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03538883482261347,0.03458292986581823,0.0,0.0,0.0,0.0,0.0,0.08525708289611753,0.03138239447669858
ST5-01,Caprimon,Black,Uncommon,Digi-Egg,2.0,In-Training,Lesser,,,,,,[Your Turn] While this Digimon has <Blocker> it gets +1000 DP.,,,,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.1700473703388801,0.07349338559529642,0.09477550053311219,0.0518000518000518,0.0,0.0,0.0,0.08617594254937164,0.0796248783508803,0.04841610181214552,0.10319917440660474,0.1866977829638273,0.005936832106388032,0.023025558369790467,0.0,0.0,0.0
ST5-02,Jazamon,Black,Common,Digimon,3.0,Rookie,Bird Dragon,2.0,4000.0,Data,,,,1.0,2.0,Black,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.024292481476982875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03538883482261347,0.0,0.0,0.0,0.017810496319164097,0.0,0.0,0.0,0.0
ST5-03,Agumon,Black,Uncommon,Digimon,3.0,Rookie,Reptile,3.0,1000.0,Vaccine,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).",,,0.0,2.0,Black,,,,2,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.0971699259079315,0.0,0.047387750266556096,0.0518000518000518,0.018630647414997672,0.0,0.0,0.13644524236983843,0.03538883482261347,0.04841610181214552,0.03869969040247678,0.0,0.017810496319164097,0.0,0.014862153526045923,0.0,0.0
ST5-04,Toy Agumon,Black,Common,Digimon,3.0,Rookie,Puppet,3.0,2000.0,Virus,,,"[End of Opponent's Turn] If your opponent didn't attack with a Digimon this turn, trigger <Draw 1> (Draw 1 card from your deck).",0.0,2.0,Black,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.2064860925543544,0.2694757471827536,0.023693875133278048,0.0259000259000259,0.0,0.0,0.0,0.1651705565529623,0.1592497567017606,0.1798312353022548,0.03869969040247678,0.0,0.0,0.0,0.0,0.0,0.0
ST5-05,Commandramon,Black,Common,Digimon,3.0,Rookie,Cyborg/D-Brigade,4.0,5000.0,Virus,,,,0.0,2.0,Black,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.07287744443094862,0.2449779519843214,0.42648975239900483,0.33670033670033667,0.0,0.0,0.0,0.0,0.17694417411306732,0.1383317194632729,0.1805985552115583,0.1866977829638273,0.16029446687247684,0.0,0.044586460578137775,0.17051416579223505,0.0
ST5-06,Greymon,Black,Common,Digimon,4.0,Champion,Dinosaur,4.0,4000.0,Virus,,,"[End of Opponent's Turn] If your opponent didn't attack with a Digimon this turn, trigger <Draw 1> (Draw 1 card from your deck).",2.0,3.0,Black,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.07287744443094862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST5-07,Jazardmon,Black,Common,Digimon,4.0,Champion,Machine Dragon,5.0,6000.0,Data,,,,2.0,3.0,Black,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST5-08,Dark Tyranomon,Black,Uncommon,Digimon,4.0,Champion,Dinosaur,6.0,5000.0,Virus,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead). [When Attacking] Lose 2 memory.",,,1.0,3.0,Black,,,,2,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.24292481476982875,0.2694757471827536,0.11846937566639025,0.2978502978502978,0.11178388448998602,0.0,0.0,0.24416517055655296,0.3361939308148279,0.24899709503389128,0.4579463364293086,0.3733955659276546,0.04749465685110425,0.0,0.0,0.0,0.0
ST5-09,Metal Greymon,Black,Uncommon,Digimon,5.0,Ultimate,Cyborg,6.0,7000.0,Virus,"[When Digivolving] Until the end of your opponent's next turn, 1 of your Digimon gains <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).",,,3.0,4.0,Black,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.03643872221547431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03538883482261347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST5-10,Metal Tyranomon,Black,Common,Digimon,5.0,Ultimate,Cyborg,6.0,9000.0,Virus,,,,3.0,4.0,Black,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST5-11,Megadramon,Black,Rare,Digimon,5.0,Ultimate,Cyborg,7.0,7000.0,Virus,,,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).",3.0,4.0,Black,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.14575488886189725,0.1347378735913768,0.023693875133278048,0.1554001554001554,0.12109920819748488,0.031323414252153486,0.0,0.10771992818671454,0.1061665044678404,0.11758196154378199,0.20639834881320948,0.3033838973162194,0.189978627404417,0.0,0.029724307052091847,0.006558237145855194,0.0
ST5-12,Mugendramon,Black,Rare,Digimon,6.0,Mega,Machine,10.0,11000.0,Virus,[When Digivolving] Up to 2 of your Digimon gain <Reboot> (Unsuspend this Digimon during your opponent's unsuspend phase) until the end of your opponent's next turn.,,,3.0,5.0,Black,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST5-13,Blitz Greymon,Black,Super Rare,Digimon,6.0,Mega,Cyborg,12.0,12000.0,Virus,<Security Attack +1> (This Digimon checks 1 additional security card).[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・1 of your Digimon gets +4000 DP until the end of your opponent's next turn.,,,4.0,5.0,Black,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.012146240738491437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017694417411306736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST5-14,Yagami Taichi,Black,Rare,Tamer,,,,2.0,,,"[Opponent's Turn] When you use <Blocker> to suspend one of your Digimon, you may suspend this Tamer to unsuspend 1 of your Digimon.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0518000518000518,0.009315323707498836,0.0,0.0,0.04308797127468582,0.07077766964522694,0.0,0.012899896800825593,0.21003500583430573,0.0,0.0,0.0,0.0,0.0
ST5-15,Laser Eye,Black,Common,Option,,,,4.0,,,"[Main] Trigger <De-Digivolve  1> on 2 of your opponent's Digimon (Trash up to 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards).",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014362657091561938,0.0,0.02074975791949094,0.006449948400412796,0.0,0.0,0.0,0.007431076763022962,0.0,0.0
ST5-16,Genocide Attack,Black,Uncommon,Option,,,,5.0,,,[Main] Delete 1 of your opponent's Digimon with a play cost of 7 or less.,[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0.0,0.024292481476982875,0.0,0.0,0.0518000518000518,0.0,0.0,0.0,0.05745062836624775,0.0530832522339202,0.013833171946327293,0.006449948400412796,0.0,0.0,0.0,0.0,0.0,0.0
ST6-01,Pagumon,Purple,Uncommon,Digi-Egg,2.0,In-Training,Lesser,,,,,,[On Deletion] Trash the top 2 cards of your deck.,,,,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.024292481476982875,0.04899559039686428,0.011846937566639024,0.0777000777000777,0.009315323707498836,0.015661707126076743,0.13175230566534915,0.10771992818671454,0.04423604352826683,0.03458292986581823,0.10964912280701754,0.0,0.053431488957492286,0.0,0.20063907260161998,0.09181532004197271,0.0
ST6-02,Pico Devimon,Purple,Common,Digimon,3.0,Rookie,Evil,2.0,4000.0,Virus,,,,1.0,2.0,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.0971699259079315,0.0,0.0,0.0,0.037261294829995344,0.0,0.0,0.31597845601436264,0.1327081305848005,0.027666343892654585,0.05159958720330237,0.0,0.017810496319164097,0.0,0.0,0.0,0.0
ST6-03,Gabumon,Purple,Uncommon,Digimon,3.0,Rookie,Reptile,3.0,2000.0,Data,,,"[When Attacking] Trigger <Draw 1> (Draw 1 card from your deck). Then, trash 1 card in your hand.",0.0,2.0,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.1700473703388801,0.03674669279764821,0.18955100106622438,0.5698005698005698,0.22356776897997205,0.0,0.0,0.0,0.017694417411306736,0.06224927375847282,0.3611971104231166,0.14002333722287047,0.4868202327238186,0.39143449228643795,0.11889722820836739,0.26888772298006297,0.09414718343009572
ST6-04,Dracmon,Purple,Uncommon,Digimon,3.0,Rookie,Undead,3.0,2000.0,Virus,[On Play] You may return 1 purple Option card with a memory cost of 1 or 7 from your trash to your hand.,,,0.0,2.0,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.15790112960038868,0.0,0.0,0.0,0.037261294829995344,0.015661707126076743,0.0,0.4021543985637343,0.22118021764133416,0.06224927375847282,0.0,0.0,0.053431488957492286,0.0690766751093714,0.022293230289068888,0.05246589716684155,0.03138239447669858
ST6-05,Elecmon,Purple,Common,Digimon,3.0,Rookie,Mammal,4.0,5000.0,Virus,,,,0.0,2.0,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.011846937566639024,0.0,0.0,0.0,0.0,0.3877917414721723,0.19463859152437404,0.02074975791949094,0.05159958720330237,0.0,0.0,0.0,0.0,0.0,0.0
ST6-06,Garurumon,Purple,Common,Digimon,4.0,Champion,Beast,4.0,4000.0,Virus,,,"[When Attacking] Trigger <Draw 1> (Draw 1 card from your deck). Then, trash 1 card in your hand.",2.0,3.0,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013833171946327293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST6-07,Youkomon,Purple,Common,Digimon,4.0,Champion,Mysterious Beast,5.0,6000.0,Data,,,,2.0,3.0,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST6-08,Devimon,Purple,Uncommon,Digimon,4.0,Champion,Fallen Angel,6.0,5000.0,Virus,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead). [When Attacking] Lose 2 memory.",,,1.0,3.0,Purple,,,,2,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.6073120369245719,0.5634492895639392,0.2013979386328634,0.0777000777000777,0.009315323707498836,0.015661707126076743,0.0,0.8402154398563735,0.628151818101389,1.2449854751694565,0.5224458204334365,0.14002333722287047,0.04749465685110425,0.046051116739580934,0.05201753734116073,0.032791185729275966,0.04707359171504786
ST6-09,Kyukimon,Purple,Common,Digimon,5.0,Ultimate,Mysterious Beast,6.0,9000.0,Virus,,,,3.0,4.0,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.0,0.04899559039686428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST6-10,Skull Satamon,Purple,Uncommon,Digimon,5.0,Ultimate,Undead,6.0,7000.0,Virus,[When Digivolving] You may return 1 purple Digimon card from your trash to your hand.,,,3.0,4.0,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.024292481476982875,0.0,0.0,0.0,0.0,0.0,0.0,0.04308797127468582,0.03538883482261347,0.013833171946327293,0.006449948400412796,0.0,0.0,0.0,0.0,0.0,0.0
ST6-11,Were Garurumon,Purple,Rare,Digimon,5.0,Ultimate,Beastkin,7.0,7000.0,Virus,,,"[Your Turn] While there are 5 or more cards in your trash, this Digimon gets +2000 DP.",3.0,4.0,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0530832522339202,0.006916585973163646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST6-12,Venom Vamdemon,Purple,Rare,Digimon,6.0,Mega,Dark Animal,10.0,11000.0,Virus,"[When Digivolving] Up to 2 of your Digimon gain <Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling) until the end of your opponent's next turn.",,,3.0,5.0,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014362657091561938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST6-13,Cres Garurumon,Purple,Super Rare,Digimon,6.0,Mega,Beast Knight,12.0,12000.0,Data,<Security Attack +1> (This Digimon checks 1 additional security card).[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・Play 1 purple level 3 Digimon card from your trash without paying its memory cost.,,,4.0,5.0,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06463195691202872,0.0,0.013833171946327293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST6-14,Ishida Yamato,Purple,Rare,Tamer,,,,2.0,,,"[Your Turn] When one of your Digimon is deleted, you may suspend this Tamer to gain 1 memory.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.0,0.0,0.0,0.0,0.018630647414997672,0.0,0.0,0.08617594254937164,0.008847208705653368,0.0,0.0,0.0,0.03562099263832819,0.0,0.0,0.0,0.04707359171504786
ST6-15,Death Claw,Purple,Common,Option,,,,1.0,,,[Main] You may delete 1 of your Digimon to delete 1 of your opponent's level 4 or lower Digimon.,[Security] Delete 1 of your opponent's level 4 or lower Digimon.,,,,,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.18219361107737156,0.03674669279764821,0.023693875133278048,0.01295001295001295,0.6986492780624126,0.12529365700861395,0.0,0.4955116696588869,0.3184995134035212,0.21441416516807302,0.09029927760577915,0.0,0.2255996200427452,0.1381533502187428,0.05944861410418369,0.08525708289611753,0.1255295779067943
ST6-16,Nail Bone,Purple,Uncommon,Option,,,,7.0,,,[Main] You may play 1 purple level 3 Digimon card and 1 purple level 4 Digimon card from your trash without paying their memory costs. Any [On Play] effects on Digimon played with this effect don't activate.,[Security] You may play 1 purple level 4 or lower Digimon card from your trash without paying its memory cost.Any [On Play] effects on Digimon played with this effect don't activate.,,,,,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0.0,0.2793635369853031,0.0,0.2724795640326975,0.14245014245014245,0.11178388448998602,0.17227877838684416,0.3952569169960474,0.710951526032316,0.2388746350526409,0.013833171946327293,0.49019607843137253,0.09334889148191365,0.16029446687247684,0.0690766751093714,0.13375938173441332,0.4787513116474291,0.15691197238349286
ST7-01,Gigimon,Red,Uncommon,Digi-Egg,2.0,In-Training,Lesser,,,,,,"[Your Turn] (Once Per Turn) When an opponent's Digimon is deleted, this Digimon gets +2000 DP for the turn.",,,,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0.0,0.0,0.0,0.047387750266556096,0.0259000259000259,0.027945971122496506,0.0,0.0,0.0,0.0,0.15908147738276388,0.12254901960784313,0.0,0.10092614580859652,0.0,0.05944861410418369,0.05902413431269675,0.0
BT1-009,Monodramon,Red,Common,Digimon,3.0,Rookie,Mini Dragon,2.0,3000.0,Vaccine,,,,0.0,2.0,Red,,,,2,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,0.7814848211602045,0.1336086481234058,0.23272905438510533,0.2013979386328634,0.1554001554001554,0.009315323707498836,0.0,0.0,1.2280071813285458,0.37158276563744136,0.3458292986581823,0.6127450980392157,0.1633605600933489,0.05936832106388032,0.046051116739580934,0.014862153526045923,0.013116474291710388,0.0
ST7-02,Agumon,Red,Common,Digimon,3.0,Rookie,Dinosaur,3.0,2000.0,Vaccine,,,"[When Attacking] When this Digimon attacks a player, it gets +2000 DP for the turn.",0.0,2.0,Red,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0.0,0.0,0.0,0.6278876910318683,0.5957005957005956,0.018630647414997672,0.0,0.0,0.0,0.0,0.3804122285240006,1.0255417956656347,0.6301050175029171,0.16029446687247684,0.2302555836979047,0.14119045849743628,0.35414480587618047,0.06276478895339715
ST7-03,Guilmon,Red,Super Rare,Digimon,3.0,Rookie,Reptile,3.0,2000.0,Virus,"[Your Turn] If your opponent has a level 6 or higher Digimon in play, this Digimon can digivolve into a [Gallantmon] in your hand for a memory cost of 4, ignoring its digivolution requirements.",,"[Your Turn] (Once Per Turn) When an opponent's Digimon is deleted, trigger <Draw 1> (Draw 1 card from your deck).",0.0,2.0,Red,,,,3,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0.0,0.0,0.0,0.5331121904987561,0.24605024605024606,0.1304145319049837,0.0,0.0,0.0,0.0,0.2697468529533822,0.5740454076367388,0.4667444574095682,0.10092614580859652,0.0,0.3566916846251022,0.13772298006295908,0.0
ST7-04,Piyomon,Red,Common,Digimon,3.0,Rookie,Bird,4.0,3000.0,Vaccine,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).[Your Turn] This Digimon can't attack players.",,,0.0,2.0,Red,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0.0,0.0,0.0,0.023693875133278048,0.0259000259000259,0.0,0.0,0.0,0.0,0.0,0.0,0.012899896800825593,0.0,0.0,0.0,0.0,0.0,0.0
ST7-05,Growmon,Red,Rare,Digimon,4.0,Champion,Dark Dragon,4.0,5000.0,Virus,,,"[Your Turn] (Once Per Turn) When an opponent's Digimon is deleted, gain 1 memory.",2.0,3.0,Red,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0.0,0.0,0.0,0.035540812699917074,0.01295001295001295,0.018630647414997672,0.0,0.0,0.0,0.0,0.09683220362429104,0.07094943240454077,0.0,0.017810496319164097,0.0,0.3269673775730103,0.20330535152151102,0.0
