card_code,card_name,card_color,card_rarity,card_type,card_level,digimon_form,digimon_type,play_cost,dp,digimon_attribute,card_effect,security_effect,inherited_effect,digivolve_cost1,digivolve_lvl1,digivolve_color1,digivolve_cost2,digivolve_lvl2,digivolve_color2,reprints_and_alts_amount,alt_digivolution_req,restriction_japan,restriction_west,set_name_japan,set_name_west,set_restrictionJP_date,restriction_date_west,set_west_date,set_jp_date,west_meta_decks1,west_meta_decks2,west_meta_decks3,west_meta_decks4,west_meta_decks5,west_meta_decks6,west_meta_decks7,west_meta_decks8,jp_meta_decks1,jp_meta_decks2,jp_meta_decks3,jp_meta_decks4,jp_meta_decks5,jp_meta_decks6,jp_meta_decks7,jp_meta_decks8,jp_meta_decks9,jp_meta_decks10
ST5-13,Blitz Greymon,Black,Super Rare,Digimon,6,Mega,Cyborg,12,12000,Virus,<Security Attack +1> (This Digimon checks 1 additional security card).[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・1 of your Digimon gets +4000 DP until the end of your opponent's next turn.,,,4          ,5,Black,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ST5-14,Yagami Taichi,Black,Rare,Tamer,,,,2,,,"[Opponent's Turn] When you use <Blocker> to suspend one of your Digimon, you may suspend this Tamer to unsuspend 1 of your Digimon.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0,0,0,0,4,1,0,0,6,8,0,2,9,0,0,0,0,0
ST5-15,Laser Eye,Black,Common,Option,,,,4,,,"[Main] Trigger <De-Digivolve  1> on 2 of your opponent's Digimon (Trash up to 1 card from the top of one of your opponent's Digimon. If it has no digivolution cards, or becomes a level 3 Digimon, you can't trash any more cards).",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,1,0,0
ST5-16,Genocide Attack,Black,Uncommon,Option,,,,5,,,[Main] Delete 1 of your opponent's Digimon with a play cost of 7 or less.,[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,ST5,ST5,,,2021-11-06,2020-11-27,0,2,0,0,4,0,0,0,8,6,2,1,0,0,0,0,0,0
ST6-01,Pagumon,Purple,Uncommon,Digi-Egg,2,In-Training,Lesser,,,,,,[On Deletion] Trash the top 2 cards of your deck.,,,,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,2,4,1,6,1,1,1,15,5,5,17,0,9,0,27,14,0
ST6-02,Pico Devimon,Purple,Common,Digimon,3,Rookie,Evil,2,4000,Virus,,,,1          ,2,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,8,0,0,0,4,0,0,44,15,4,8,0,3,0,0,0,0
ST6-03,Gabumon,Purple,Uncommon,Digimon,3,Rookie,Reptile,3,2000,Data,,,"[When Attacking] Trigger <Draw 1> (Draw 1 card from your deck). Then, trash 1 card in your hand.",0          ,2,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,14,3,16,44,24,0,0,0,2,9,56,6,82,17,16,41,6
ST6-04,Dracmon,Purple,Uncommon,Digimon,3,Rookie,Undead,3,2000,Virus,[On Play] You may return 1 purple Option card with a memory cost of 1 or 7 from your trash to your hand.,,,0          ,2,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,13,0,0,0,4,1,0,56,25,9,0,0,9,3,3,8,2
ST6-05,Elecmon,Purple,Common,Digimon,3,Rookie,Mammal,4,5000,Virus,,,,0          ,2,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,0,0,1,0,0,0,0,54,22,3,8,0,0,0,0,0,0
ST6-06,Garurumon,Purple,Common,Digimon,4,Champion,Beast,4,4000,Virus,,,"[When Attacking] Trigger <Draw 1> (Draw 1 card from your deck). Then, trash 1 card in your hand.",2          ,3,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ST6-07,Youkomon,Purple,Common,Digimon,4,Champion,Mysterious Beast,5,6000,Data,,,,2          ,3,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST6-08,Devimon,Purple,Uncommon,Digimon,4,Champion,Fallen Angel,6,5000,Virus,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead). [When Attacking] Lose 2 memory.",,,1          ,3,Purple,,,,2,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,50,46,17,6,1,1,0,117,71,180,81,6,8,2,7,5,3
ST6-09,Kyukimon,Purple,Common,Digimon,5,Ultimate,Mysterious Beast,6,9000,Virus,,,,3          ,4,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST6-10,Skull Satamon,Purple,Uncommon,Digimon,5,Ultimate,Undead,6,7000,Virus,[When Digivolving] You may return 1 purple Digimon card from your trash to your hand.,,,3          ,4,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,2,0,0,0,0,0,0,6,4,2,1,0,0,0,0,0,0
ST6-11,Were Garurumon,Purple,Rare,Digimon,5,Ultimate,Beastkin,7,7000,Virus,,,"[Your Turn] While there are 5 or more cards in your trash, this Digimon gets +2000 DP.",3          ,4,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0
ST6-12,Venom Vamdemon,Purple,Rare,Digimon,6,Mega,Dark Animal,10,11000,Virus,"[When Digivolving] Up to 2 of your Digimon gain <Retaliation> (When this Digimon is deleted after losing a battle, delete the Digimon it was battling) until the end of your opponent's next turn.",,,3          ,5,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ST6-13,Cres Garurumon,Purple,Super Rare,Digimon,6,Mega,Beast Knight,12,12000,Data,<Security Attack +1> (This Digimon checks 1 additional security card).[Main] <Digi-Burst 2> (You may trash 2 of this Digimon's digivolution cards to activate the effect below).・Play 1 purple level 3 Digimon card from your trash without paying its memory cost.,,,4          ,5,Purple,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0
ST6-14,Ishida Yamato,Purple,Rare,Tamer,,,,2,,,"[Your Turn] When one of your Digimon is deleted, you may suspend this Tamer to gain 1 memory.",[Security] Play this card without paying its memory cost.,,,,,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,0,0,0,0,2,0,0,12,1,0,0,0,6,0,0,0,3
ST6-15,Death Claw,Purple,Common,Option,,,,1,,,[Main] You may delete 1 of your Digimon to delete 1 of your opponent's level 4 or lower Digimon.,[Security] Delete 1 of your opponent's level 4 or lower Digimon.,,,,,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,15,3,2,1,75,8,0,69,36,31,14,0,38,6,8,13,8
ST6-16,Nail Bone,Purple,Uncommon,Option,,,,7,,,[Main] You may play 1 purple level 3 Digimon card and 1 purple level 4 Digimon card from your trash without paying their memory costs. Any [On Play] effects on Digimon played with this effect don't activate.,[Security] You may play 1 purple level 4 or lower Digimon card from your trash without paying its memory cost.Any [On Play] effects on Digimon played with this effect don't activate.,,,,,,,,1,,Unrestricted,Unrestricted,ST6,ST6,,,2021-11-06,2020-11-27,0,23,0,23,11,12,11,3,99,27,2,76,4,27,3,18,73,10
ST7-01,Gigimon,Red,Uncommon,Digi-Egg,2,In-Training,Lesser,,,,,,"[Your Turn] (Once Per Turn) When an opponent's Digimon is deleted, this Digimon gets +2000 DP for the turn.",,,,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,4,2,3,0,0,0,0,23,19,0,17,0,8,9,0
BT1-009,Monodramon,Red,Common,Digimon,3,Rookie,Mini Dragon,2,3000,Vaccine,,,,0          ,2,Red,,,,2,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,26,11,19,17,12,1,0,0,171,42,50,95,7,10,2,2,2,0
ST7-02,Agumon,Red,Common,Digimon,3,Rookie,Dinosaur,3,2000,Vaccine,,,"[When Attacking] When this Digimon attacks a player, it gets +2000 DP for the turn.",0          ,2,Red,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,53,46,2,0,0,0,0,55,159,27,27,10,19,54,4
ST7-03,Guilmon,Red,Super Rare,Digimon,3,Rookie,Reptile,3,2000,Virus,"[Your Turn] If your opponent has a level 6 or higher Digimon in play, this Digimon can digivolve into a [Gallantmon] in your hand for a memory cost of 4, ignoring its digivolution requirements.",,"[Your Turn] (Once Per Turn) When an opponent's Digimon is deleted, trigger <Draw 1> (Draw 1 card from your deck).",0          ,2,Red,,,,3,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,45,19,14,0,0,0,0,39,89,20,17,0,48,21,0
ST7-04,Piyomon,Red,Common,Digimon,3,Rookie,Bird,4,3000,Vaccine,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).[Your Turn] This Digimon can't attack players.",,,0          ,2,Red,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
ST7-05,Growmon,Red,Rare,Digimon,4,Champion,Dark Dragon,4,5000,Virus,,,"[Your Turn] (Once Per Turn) When an opponent's Digimon is deleted, gain 1 memory.",2          ,3,Red,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,3,1,2,0,0,0,0,14,11,0,3,0,44,31,0
ST7-06,Geo Greymon,Red,Uncommon,Digimon,4,Champion,Dinosaur,6,5000,Vaccine,"[Security] At the end of the battle, play this card without paying its memory cost.[On Play] Delete 1 of your opponent's Digimon with 4000 DP or less.",,,2          ,3,Red,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,69,88,8,10,0,0,0,27,106,28,37,17,34,9,3
BT1-019,Dark Tyranomon,Red,Common,Digimon,4,Champion,Dinosaur,6,6000,Virus,,,,1          ,3,Red,,,,2,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,32,7,7,7,0,4,0,0,197,36,37,20,3,6,0,0,0,0
BT1-020,Groundramon,Red,Uncommon,Digimon,5,Ultimate,Earth Dragon,5,6000,Virus,,,,2          ,4,Red,,,,2,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,33,12,18,9,0,0,0,0,177,30,28,25,0,1,0,0,0,0
ST7-07,Rize Greymon,Red,Uncommon,Digimon,5,Ultimate,Cyborg,7,7000,Vaccine,[On Play] Delete 1 of your opponent's Digimon with 5000 DP or less.,,,3          ,4,Red,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
ST7-08,Megalo Growmon,Red,Rare,Digimon,5,Ultimate,Cyborg,8,8000,Virus,[When Attacking] Delete 1 of your opponent's Digimon with 3000 DP or less.,,"[Your Turn] (Once Per Turn) When an opponent's Digimon is deleted, this Digimon gains <Security Attack +1> (This Digimon checks 1 additional security card).",3          ,4,Red,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,4,3,6,0,0,0,0,5,9,0,4,0,16,29,0
ST7-09,Dukemon,Red,Super Rare,Digimon,6,Mega,Holy Warrior/Royal Knight,11,11000,Virus,"<Security Attack +1> (This Digimon checks 1 additional security card)[When Attacking] Delete 1 of your opponent's Digimon with 4000 DP or less. If no Digimon was deleted by this effect, this Digimon gets +3000 DP for the turn.",,,3          ,5,Red,,,,2,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,8,2,3,0,0,0,0,16,27,3,7,0,14,22,0
ST7-10,Shine Greymon,Red,Rare,Digimon,6,Mega,Light Dragon,12,12000,Vaccine,"<Security Attack +1> (This Digimon checks 1 additional security card).<Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would).",,,4          ,5,Red,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0
ST7-11,Royal Saber,Red,Uncommon,Option,,,,1,,,"[Main] 1 of your Digimon gets +2000 DP for the turn. Then, if the number of cards in your security stack is less than or equal to your opponent's, 1 of your Digimon gains <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.",[Security] Add this card to its owner's hand.,,,,,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,3,12,6,0,2,0,0,3,7,4,3,0,4,12,0
ST7-12,Atomic Blaster,Red,Common,Option,,,,5,,,[Main] Choose any number of your opponent's Digimon whose total DP adds up to 8000 or less and delete them.,[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,ST7,ST7,,,2021-10-01,2021-04-03,0,0,0,46,49,41,2,2,0,0,71,131,36,36,3,9,0,0
ST1-16,Gaia Force,Red,Uncommon,Option,,,,8,,,[Main] Delete 1 of your opponent's Digimon.,[Security] Activate this card's [Main] effect.,,,,,,,,4,,Unrestricted,Unrestricted,ST1,ST1,,,2020-11-27,2020-04-24,61,95,66,76,50,13,0,1,142,80,157,128,27,22,1,31,21,4
ST8-01,Chibimon,Blue,Uncommon,Digi-Egg,2,In-Training,Baby Dragon,,,,,,"[Your Turn] While you have 8 or more cards in your hand, this Digimon gets +1000 DP.",,,,,,,1,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,9,15,2,5,0,0,0,19,25,10,6,5,16,7,0
BT1-028,Elecmon,Blue,Common,Digimon,3,Rookie,Mammal,2,3000,Data,,,,0          ,2,Blue,,,,2,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,34,42,23,24,9,0,0,0,139,55,71,48,8,18,0,0,0,0
ST8-02,Gabumon,Blue,Common,Digimon,3,Rookie,Reptile,3,2000,Data,,,"[All Turns] While you have 8 or more cards in your hand, this Digimon gets +1000 DP.",0          ,2,Blue,,,,1,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,24,25,0,0,0,0,0,27,106,36,12,0,16,53,4
ST8-03,Dracomon,Blue,Common,Digimon,3,Rookie,Dragon,3,2000,Data,[On Play] Reveal the top 3 cards of your deck. Add 1 Digimon card with [Dramon] in its name among them to your hand. Place the remaining cards at the bottom of your deck in any order.,,,0          ,2,Blue,,,,1,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,15,8,0,0,0,0,0,14,14,4,0,0,2,0,0
ST8-04,V-mon,Blue,Super Rare,Digimon,3,Rookie,Mini Dragon,3,2000,Free,"[Your Turn] If your opponent has a level 6 or higher Digimon in play, this Digimon can digivolve into an [UlforceVeedramon] in your hand for a memory cost of 4, ignoring its digivolution requirements.",,"[When Attacking] If you have 7 or fewer cards in your hand, trigger <Draw 1> (Draw 1 card from your deck).",0          ,2,Blue,,,,1,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,3,0,4,48,6,0,0,36,16,14,30,14,60,58,10
ST8-05,V-dramon,Blue,Rare,Digimon,4,Champion,Mythical Dragon,4,5000,Vaccine,,,"[When Attacking] If you have 8 or more cards in your hand, return 1 of your opponent's level 3 Digimon to its owner's hand. Trash all of the digivolution cards of that Digimon.",2          ,3,Blue,,,,1,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,0,0,0,0,0,0,0,11,8,5,0,0,0,3,0
ST8-06,Coredramon,Blue,Uncommon,Digimon,4,Champion,Dragon,6,5000,Vaccine,"[Security] At the end of the battle, play this card without paying its memory cost.[On Play] Trigger <Draw 2> (Draw 2 cards from your deck).",,,2          ,3,Blue,,,,2,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,119,108,3,0,4,0,0,44,140,32,13,0,0,7,0
BT1-037,Gorimon,Blue,Common,Digimon,4,Champion,Beastkin,6,6000,Data,,,,1          ,3,Blue,,,,2,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,41,34,15,30,22,0,0,0,91,35,48,53,12,21,2,0,0,0
BT1-038,Monzaemon,Blue,Common,Digimon,5,Ultimate,Puppet,5,6000,Vaccine,,,,2          ,4,Blue,,,,3,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,4,2,0,0,0,0,0,0,18,12,15,7,0,1,0,0,0,0
ST8-07,Wingdramon,Blue,Uncommon,Digimon,5,Ultimate,Sky Dragon,7,7000,Vaccine,"<Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).",,,3          ,4,Blue,,,,1,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST8-08,Aero V-dramon,Blue,Rare,Digimon,5,Ultimate,Holy Dragon,7,7000,Vaccine,<Jamming> (This Digimon can't be deleted in battles against Security Digimon),,[Your Turn] While you have 8 or more cards in your hand this Digimon gains <Security Attack +1> (This Digimon checks 1 additional security card).,3          ,4,Blue,,,,1,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,1,3,4,0,0,0,0,23,8,4,0,0,0,3,0
ST8-09,Slayerdramon,Blue,Rare,Digimon,6,Mega,Dragonkin,11,11000,Vaccine,[When Digivolving] This Digimon gains <Security Attack +1> (This Digimon checks 1 additional security card) for the turn.[Your Turn] This Digimon is unblockable.,,,3          ,5,Blue,,,,1,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST8-10,Ulforce V-dramon,Blue,Super Rare,Digimon,6,Mega,Holy Warrior/Royal Knight,12,12000,Vaccine,"[When Digivolving] Return 1 of your opponent's level 4 or lower Digimon to its owner's hand. Trash all of the digivolution cards of that Digimon.[When Attacking] (Once Per Turn) If you have 8 or more cards in your hand, unsuspend this Digimon.",,,4          ,5,Blue,,,,1,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,2,0,0,0,2,0,0,20,5,4,0,0,0,1,0
ST2-13,Hammer Spark,Blue,Common,Option,,,,0,,,[Main] Gain 1 memory.,[Security] Gain 2 memory.,,,,,,,,3,,Unrestricted,Unrestricted,ST2,ST2,,,2020-11-27,2020-04-24,45,68,38,101,106,243,118,10,103,72,80,154,53,57,17,107,65,17
ST8-11,Ulforce Saber,Blue,Uncommon,Option,,,,3,,,[Main] Unsuspend 1 of your blue Digimon.,[Security] Add this card to its owner's hand.,,,,,,,,1,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST8-12,V-Wing Blade,Blue,Common,Option,,,,6,,,[Main] Return 1 of your opponent's level 6 or lower Digimon to its owner's hand. Trash all of the digivolution cards of that Digimon.,[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,ST8,ST8,,,2021-10-01,2021-04-03,0,0,0,13,0,0,0,0,0,0,13,2,3,0,3,0,0,0
ST9-01,Minomon,Green,Uncommon,Digi-Egg,2,In-Training,Larva,,,,,,"[Your Turn] While you have a blue Digimon in play, this Digimon gets +1000 DP.",,,,,,,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0
ST9-02,V-mon,Blue,Uncommon,Digimon,3,Rookie,Mini Dragon,3,2000,Free,[On Play] Reveal the top 3 cards of your deck. Add 1 card with [Free] in its traits among them to your hand. Place the remaining cards at the bottom of your deck in any order.,,,0          ,2,Blue,0          ,2,Green,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,7,123,8,0,0,0,0,0,26,50,106,83,12
ST9-03,Betamon,Blue,Common,Digimon,3,Rookie,Amphibian,3,4000,Virus,,,,0          ,2,Blue,0          ,2,Green,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST9-04,XV-mon,Blue,Uncommon,Digimon,4,Champion,Mythical Beast,4,4000,Free,"When you would play this card from your hand, if you have a green Digimon in play, reduce its play cost by 1.",,"[When Attacking] If you have a green Digimon in play, this Digimon gets +1000 DP for the turn.",2          ,3,Blue,2          ,3,Green,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,9,2,0
ST9-05,Paildramon,Blue/Green,Super Rare,Digimon,5,Ultimate,Dragonkin,8,8000,Free,"[When Digivolving] When DNA digivolving, return 1 of your opponent's Digimon with 6000 DP or less to the bottom of its owner's deck.[When Attacking] (Once Per Turn) Unsuspend this Digimon.",,,4          ,4,Blue,4          ,4,Green,2,<DNA Digivolution: 0 from Blue Lv.4 + Green Lv.4> Digivolve unsuspended with the 2 specified Digimon stacked on top of each other.,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,8,105,6,0,0,0,0,0,40,60,81,42,12
ST9-06,Imperialdramon: Dragon Mode,Blue/Green,Super Rare,Digimon,6,Mega,Ancient Dragon,13,12000,Free,[When Digivolving] You may play 1 level 4 or lower blue Digimon card and/or 1 level 4 or lower green Digimon card from this Digimon's digivolution cards without paying their memory costs.,,,4          ,5,Blue,4          ,5,Green,2,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,6,57,2,0,0,0,0,0,9,28,57,28,4
ST9-07,Kokabuterimon,Green,Common,Digimon,3,Rookie,Insectoid,3,2000,Virus,"[Opponent's Turn] While you have a blue Digimon in play, this Digimon gains <Blocker> (When an opponent's Digimon attacks, you may suspend this Digimon to force the opponent to attack it instead).",,,0          ,2,Green,,,,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ST9-08,Wormmon,Green,Common,Digimon,3,Rookie,Larva,3,3000,Free,,,[End of Your Turn] You may DNA digivolve this Digimon and one of your other Digimon in play into a Digimon card in your hand by paying its DNA digivolve cost.,0          ,2,Green,0          ,2,Blue,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,0,1,0,0,0,0,0,0,14,36,20,7,0
ST9-09,Stingmon,Green,Uncommon,Digimon,4,Champion,Insectoid,4,4000,Free,"When you would play this card from your hand, if you have a blue Digimon in play, reduce its play cost by 1.",,"[When Attacking] If you have a blue Digimon in play, <Draw 1> (Draw 1 card from your deck).",2          ,3,Green,2          ,3,Blue,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,8,106,4,0,0,0,0,0,40,60,80,46,8
ST9-10,Snimon,Green,Common,Digimon,4,Champion,Insectoid,6,4000,Vaccine,"[Security] At the end of the battle, play this card without paying its memory cost.[On Play] Suspend 1 of your opponent's Digimon.",,,2          ,3,Green,2          ,3,Blue,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,30,12
ST9-11,Dinobeemon,Green/Blue,Rare,Digimon,5,Ultimate,Mutant,8,8000,Free,"[When Digivolving] Suspend 1 of your opponent's Digimon. When DNA digivolving, that Digimon doesn't unsuspend during its owner's next unsuspend phase.",,[Your Turn] This Digimon gets +1000 DP for each of its colours.,4          ,4,Green,4          ,4,Blue,1,<DNA Digivolution: 0 from Green Lv.4 + Blue Lv.4> Digivolve unsuspended with the 2 specified Digimon stacked on top of each other.,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,5,42,2,0,0,0,0,0,23,41,50,14,4
ST9-12,Jewelbeemon,Green,Common,Digimon,5,Ultimate,Insectoid,6,7000,Vaccine,,,,3          ,4,Green,,,,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST9-13,Gran Kuwagamon,Green,Rare,Digimon,6,Mega,Insectoid,12,11000,Free,<Security Attack +1> (This Digimon checks 1 additional security card)[When Digivolving] This Digimon gets +4000 DP for the turn.,,,3          ,5,Green,,,,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST9-14,Mega Death,Blue/Green,Rare,Option,,,,5,,,"[Main] Suspend 1 of your opponents Digimon. Then, return 1 of your opponent's suspended Digimon to its owner's hand.",[Security] Activate this card's [Main] effect.,,,,,,,,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,5,58,3,0,0,0,0,0,7,20,32,50,16
ST9-15,Hell Masquerade,Green,Uncommon,Option,,,,1,,,"[Main] 1 of your Digimon gets +2000 DP for the turn. Then, if you have a blue Digimon in play, 1 of your Digimon gains <Piercing> (When this Digimon attacks and deletes an opponent's Digimon and survives the battle, it performs any security checks it normally would) for the turn.",[Security] Add this card to its owner's hand.,,,,,,,,1,,Unrestricted,Unrestricted,ST9,ST9,,,2022-05-13,2021-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT1-110,Flow' Cannon,Green,Rare,Option,,,,2,,,[Main] Suspend 1 of your opponent's Digimon.,[Security] Suspend all of your opponent's Digimon without <Blocker>.,,,,,,,,3,,Unrestricted,Unrestricted,BT1,BT01-03: Release Special Booster Ver.1.0,,,2020-11-27,2020-03-15,25,10,5,7,2,2,0,0,68,23,7,6,0,5,5,5,2,0
